Order_ID,Order_Date,Ship_Date,Customer_ID,Region,Category,Sub_Category,Sales,Profit
CA-2016-112697,18-12-16,20-12-16,AH-10195,South,Office Supplies,Binders,254.058,-169.372
CA-2016-112697,18-12-16,20-12-16,AH-10195,South,Office Supplies,Appliances,194.528,24.316
CA-2016-112697,18-12-16,20-12-16,AH-10195,South,Office Supplies,Supplies,961.48,-204.3145
CA-2016-110772,20-11-16,24-11-16,NZ-18565,East,Office Supplies,Fasteners,19.096,6.6836
CA-2016-110772,20-11-16,24-11-16,NZ-18565,East,Office Supplies,Labels,18.496,6.2424
CA-2016-110772,20-11-16,24-11-16,NZ-18565,East,Technology,Accessories,255.984,54.3966
CA-2016-110772,20-11-16,24-11-16,NZ-18565,East,Furniture,Bookcases,86.97,-48.7032
CA-2014-111451,26-12-14,28-12-14,KL-16555,West,Furniture,Furnishings,300.416,78.8592
CA-2014-111451,26-12-14,28-12-14,KL-16555,West,Furniture,Chairs,230.352,20.1558
CA-2014-111451,26-12-14,28-12-14,KL-16555,West,Furniture,Furnishings,218.352,-24.5646
CA-2014-111451,26-12-14,28-12-14,KL-16555,West,Office Supplies,Binders,78.6,-62.88
CA-2014-111451,26-12-14,28-12-14,KL-16555,West,Office Supplies,Fasteners,27.552,9.2988
CA-2016-142545,28-10-16,03-11-16,JD-15895,East,Office Supplies,Paper,32.4,15.552
CA-2016-142545,28-10-16,03-11-16,JD-15895,East,Office Supplies,Storage,1082.48,10.8248
CA-2016-142545,28-10-16,03-11-16,JD-15895,East,Office Supplies,Paper,56.91,27.3168
CA-2016-142545,28-10-16,03-11-16,JD-15895,East,Furniture,Furnishings,77.6,38.024
CA-2016-142545,28-10-16,03-11-16,JD-15895,East,Office Supplies,Binders,14.28,6.5688
US-2017-152380,19-11-17,23-11-17,JH-15910,Central,Furniture,Tables,219.075,-131.445
CA-2015-144253,04-05-15,09-05-15,AS-10225,East,Furniture,Furnishings,26.8,12.864
CA-2014-130960,30-12-14,04-01-15,KB-16600,Central,Office Supplies,Art,9.84,2.8536
CA-2014-111003,01-06-14,06-06-14,CR-12625,East,Office Supplies,Binders,45.48,20.9208
CA-2014-111003,01-06-14,06-06-14,CR-12625,East,Office Supplies,Art,289.2,83.868
CA-2017-126774,15-04-17,17-04-17,SH-20395,South,Office Supplies,Art,4.89,2.0049
CA-2016-142902,12-09-16,14-09-16,BP-11185,West,Furniture,Furnishings,15.136,3.5948
CA-2016-142902,12-09-16,14-09-16,BP-11185,West,Furniture,Chairs,466.768,52.5114
CA-2016-142902,12-09-16,14-09-16,BP-11185,West,Furniture,Furnishings,15.232,1.7136
CA-2016-142902,12-09-16,14-09-16,BP-11185,West,Office Supplies,Labels,6.264,2.0358
CA-2014-120887,27-09-14,03-10-14,TS-21205,East,Furniture,Furnishings,87.54,37.6422
CA-2014-167850,09-08-14,16-08-14,AG-10525,South,Technology,Phones,178.384,22.298
CA-2014-167850,09-08-14,16-08-14,AG-10525,South,Office Supplies,Paper,15.552,5.4432
CA-2014-164259,28-12-14,30-12-14,SP-20860,East,Office Supplies,Art,99.136,8.6744
CA-2014-164973,04-11-14,09-11-14,NM-18445,East,Furniture,Chairs,135.882,24.1568
CA-2014-164973,04-11-14,09-11-14,NM-18445,East,Technology,Machines,3991.98,1995.99
CA-2014-164973,04-11-14,09-11-14,NM-18445,East,Technology,Phones,275.94,80.0226
CA-2014-164973,04-11-14,09-11-14,NM-18445,East,Technology,Accessories,360,129.6
CA-2014-164973,04-11-14,09-11-14,NM-18445,East,Office Supplies,Storage,43.57,13.071
CA-2014-156601,19-09-14,24-09-14,FA-14230,West,Office Supplies,Fasteners,7.16,3.58
CA-2016-162138,23-04-16,27-04-16,GK-14620,West,Office Supplies,Binders,251.52,81.744
CA-2016-162138,23-04-16,27-04-16,GK-14620,West,Technology,Accessories,99.99,34.9965
CA-2017-153339,03-11-17,05-11-17,DJ-13510,South,Furniture,Furnishings,15.992,0.9995
US-2016-141544,30-08-16,01-09-16,PO-18850,East,Technology,Phones,290.898,-67.8762
US-2016-141544,30-08-16,01-09-16,PO-18850,East,Office Supplies,Storage,54.224,3.389
US-2016-141544,30-08-16,01-09-16,PO-18850,East,Furniture,Chairs,786.744,-258.5016
US-2016-141544,30-08-16,01-09-16,PO-18850,East,Office Supplies,Labels,100.24,33.831
US-2016-141544,30-08-16,01-09-16,PO-18850,East,Office Supplies,Binders,37.764,-27.6936
US-2016-150147,25-04-16,29-04-16,JL-15850,East,Technology,Phones,82.8,-20.7
US-2016-150147,25-04-16,29-04-16,JL-15850,East,Office Supplies,Binders,20.724,-13.816
US-2016-150147,25-04-16,29-04-16,JL-15850,East,Office Supplies,Binders,4.896,-3.4272
CA-2015-137946,01-09-15,04-09-15,DB-13615,West,Office Supplies,Binders,4.752,1.6038
CA-2015-137946,01-09-15,04-09-15,DB-13615,West,Technology,Copiers,959.984,335.9944
CA-2015-137946,01-09-15,04-09-15,DB-13615,West,Office Supplies,Binders,14.368,4.49
CA-2014-129924,12-07-14,17-07-14,AC-10420,West,Office Supplies,Binders,7.712,2.7956
CA-2014-129924,12-07-14,17-07-14,AC-10420,West,Furniture,Tables,698.352,-17.4588
CA-2015-128167,22-06-15,26-06-15,KL-16645,West,Office Supplies,Fasteners,4.96,2.3312
CA-2014-122336,13-04-14,17-04-14,JD-15895,East,Office Supplies,Art,17.856,1.116
CA-2014-122336,13-04-14,17-04-14,JD-15895,East,Office Supplies,Binders,509.97,-407.976
CA-2014-122336,13-04-14,17-04-14,JD-15895,East,Office Supplies,Fasteners,30.992,10.0724
CA-2014-122336,13-04-14,17-04-14,JD-15895,East,Technology,Phones,71.928,8.3916
US-2015-120712,20-12-15,24-12-15,CS-12130,Central,Office Supplies,Storage,88.8,-2.22
CA-2017-169901,15-06-17,19-06-17,CC-12550,West,Technology,Phones,47.976,4.7976
CA-2017-134306,08-07-17,12-07-17,TD-20995,East,Office Supplies,Art,7.56,3.0996
CA-2017-134306,08-07-17,12-07-17,TD-20995,East,Office Supplies,Paper,24.56,11.5432
CA-2017-134306,08-07-17,12-07-17,TD-20995,East,Office Supplies,Art,12.96,4.1472
CA-2016-129714,01-09-16,03-09-16,AB-10060,East,Technology,Accessories,6.79,2.3086
CA-2016-129714,01-09-16,03-09-16,AB-10060,East,Office Supplies,Paper,24.56,11.5432
CA-2016-129714,01-09-16,03-09-16,AB-10060,East,Office Supplies,Binders,3.048,1.0668
CA-2016-129714,01-09-16,03-09-16,AB-10060,East,Office Supplies,Paper,49.12,23.0864
CA-2016-129714,01-09-16,03-09-16,AB-10060,East,Office Supplies,Binders,4355.168,1415.4296
CA-2016-138520,08-04-16,13-04-16,JL-15505,East,Furniture,Bookcases,388.704,-4.8588
CA-2016-138520,08-04-16,13-04-16,JL-15505,East,Office Supplies,Envelopes,8.26,3.7996
CA-2016-138520,08-04-16,13-04-16,JL-15505,East,Office Supplies,Art,17.04,6.9864
CA-2016-138520,08-04-16,13-04-16,JL-15505,East,Office Supplies,Paper,34.4,15.824
CA-2016-130001,23-04-16,28-04-16,HK-14890,South,Office Supplies,Paper,36.24,11.325
CA-2017-155698,08-03-17,11-03-17,VB-21745,South,Office Supplies,Appliances,647.84,168.4384
CA-2017-155698,08-03-17,11-03-17,VB-21745,South,Office Supplies,Labels,20.7,9.936
CA-2017-144904,25-09-17,01-10-17,KW-16435,East,Office Supplies,Labels,20.7,9.936
CA-2017-144904,25-09-17,01-10-17,KW-16435,East,Furniture,Chairs,488.646,86.8704
CA-2017-144904,25-09-17,01-10-17,KW-16435,East,Office Supplies,Art,5.56,1.4456
CA-2017-144904,25-09-17,01-10-17,KW-16435,East,Furniture,Furnishings,47.12,20.7328
CA-2014-123344,24-09-14,29-09-14,JD-16060,West,Office Supplies,Storage,211.96,8.4784
CA-2016-155516,21-10-16,21-10-16,MK-17905,East,Office Supplies,Binders,23.2,10.44
CA-2016-155516,21-10-16,21-10-16,MK-17905,East,Office Supplies,Supplies,7.36,0.1472
CA-2016-155516,21-10-16,21-10-16,MK-17905,East,Office Supplies,Storage,104.79,29.3412
CA-2016-155516,21-10-16,21-10-16,MK-17905,East,Furniture,Bookcases,1043.92,271.4192
CA-2017-104745,29-05-17,04-06-17,GT-14755,Central,Office Supplies,Paper,25.92,9.396
CA-2017-104745,29-05-17,04-06-17,GT-14755,Central,Office Supplies,Storage,53.424,4.6746
US-2014-119137,23-07-14,27-07-14,AG-10900,West,Office Supplies,Binders,8.16,-5.712
US-2014-119137,23-07-14,27-07-14,AG-10900,West,Technology,Accessories,1023.936,179.1888
US-2014-119137,23-07-14,27-07-14,AG-10900,West,Office Supplies,Art,9.24,0.924
US-2014-119137,23-07-14,27-07-14,AG-10900,West,Technology,Accessories,479.04,-29.94
US-2016-134656,28-09-16,01-10-16,MM-18280,Central,Office Supplies,Paper,99.136,30.98
US-2017-134481,27-08-17,01-09-17,AR-10405,East,Furniture,Tables,1488.424,-297.6848
CA-2015-130792,28-04-15,05-05-15,RA-19915,Central,Office Supplies,Appliances,8.652,-20.3322
CA-2015-130792,28-04-15,05-05-15,RA-19915,Central,Office Supplies,Storage,23.832,2.6811
CA-2015-130792,28-04-15,05-05-15,RA-19915,Central,Office Supplies,Binders,12.176,-18.8728
CA-2016-134775,28-10-16,29-10-16,AS-10285,West,Office Supplies,Paper,50.96,25.48
CA-2016-134775,28-10-16,29-10-16,AS-10285,West,Office Supplies,Binders,49.536,17.3376
CA-2015-125395,26-06-15,29-06-15,LA-16780,Central,Technology,Accessories,41.9,8.799
US-2015-168935,27-11-15,02-12-15,DO-13435,South,Furniture,Tables,375.4575,-157.0095
US-2015-168935,27-11-15,02-12-15,DO-13435,South,Technology,Accessories,83.976,-1.0497
CA-2015-122756,03-12-15,07-12-15,DK-13225,East,Technology,Machines,482.34,-337.638
CA-2015-122756,03-12-15,07-12-15,DK-13225,East,Furniture,Furnishings,2.96,0.777
CA-2014-115973,24-11-14,26-11-14,NG-18430,East,Office Supplies,Art,2.624,0.4264
CA-2017-101798,11-12-17,15-12-17,MV-18190,East,Office Supplies,Binders,23.36,7.884
CA-2017-101798,11-12-17,15-12-17,MV-18190,East,Technology,Accessories,39.98,13.5932
US-2014-135972,21-09-14,23-09-14,JG-15115,West,Technology,Phones,246.384,27.7182
US-2014-135972,21-09-14,23-09-14,JG-15115,West,Technology,Copiers,1799.97,701.9883
US-2014-134971,07-06-14,10-06-14,BP-11095,Central,Office Supplies,Binders,12.462,-20.5623
CA-2017-102946,30-06-17,05-07-17,VP-21730,West,Office Supplies,Binders,75.792,25.5798
CA-2017-165603,17-10-17,19-10-17,SS-20140,East,Office Supplies,Storage,49.96,9.4924
CA-2017-165603,17-10-17,19-10-17,SS-20140,East,Office Supplies,Paper,12.96,6.2208
CA-2015-122259,31-10-15,04-11-15,HP-14815,Central,Office Supplies,Supplies,70.12,21.036
CA-2016-108987,08-09-16,10-09-16,AG-10675,Central,Office Supplies,Storage,35.952,3.5952
CA-2016-108987,08-09-16,10-09-16,AG-10675,Central,Furniture,Bookcases,2396.2656,-317.1528
CA-2016-108987,08-09-16,10-09-16,AG-10675,Central,Office Supplies,Storage,131.136,-32.784
CA-2016-108987,08-09-16,10-09-16,AG-10675,Central,Technology,Accessories,57.584,0.7198
CA-2014-113166,24-12-14,26-12-14,LF-17185,South,Office Supplies,Paper,9.568,3.4684
CA-2014-155208,16-04-14,20-04-14,SP-20650,South,Office Supplies,Art,39.072,9.768
CA-2017-117933,24-12-17,29-12-17,RF-19840,East,Office Supplies,Appliances,35.91,9.6957
CA-2017-117457,08-12-17,12-12-17,KH-16510,West,Technology,Accessories,179.95,37.7895
CA-2017-117457,08-12-17,12-12-17,KH-16510,West,Technology,Copiers,1199.976,434.9913
CA-2017-117457,08-12-17,12-12-17,KH-16510,West,Office Supplies,Paper,27.15,13.3035
CA-2017-117457,08-12-17,12-12-17,KH-16510,West,Furniture,Tables,1004.024,-112.9527
CA-2017-117457,08-12-17,12-12-17,KH-16510,West,Office Supplies,Paper,9.68,4.6464
CA-2017-117457,08-12-17,12-12-17,KH-16510,West,Office Supplies,Labels,28.35,13.608
CA-2017-117457,08-12-17,12-12-17,KH-16510,West,Office Supplies,Paper,55.98,27.4302
CA-2017-117457,08-12-17,12-12-17,KH-16510,West,Furniture,Bookcases,1336.829,31.4548
CA-2017-117457,08-12-17,12-12-17,KH-16510,West,Furniture,Chairs,113.568,-18.4548
CA-2017-142636,03-11-17,07-11-17,KC-16675,West,Office Supplies,Paper,139.86,65.7342
CA-2017-142636,03-11-17,07-11-17,KC-16675,West,Furniture,Chairs,307.136,26.8744
CA-2017-122105,24-06-17,28-06-17,CJ-12010,West,Office Supplies,Art,95.92,25.8984
CA-2016-148796,14-04-16,18-04-16,PB-19150,West,Furniture,Chairs,383.8,38.38
CA-2017-154816,06-11-17,10-11-17,VB-21745,South,Office Supplies,Paper,5.78,2.8322
CA-2017-110478,04-03-17,09-03-17,SP-20860,West,Office Supplies,Art,9.32,2.7028
CA-2017-110478,04-03-17,09-03-17,SP-20860,West,Office Supplies,Envelopes,15.25,7.015
CA-2014-142048,22-06-14,25-06-14,JE-15745,West,Technology,Accessories,196.752,56.5662
CA-2017-125388,19-10-17,23-10-17,MP-17965,East,Furniture,Furnishings,56.56,14.7056
CA-2017-125388,19-10-17,23-10-17,MP-17965,East,Office Supplies,Storage,32.7,8.502
CA-2017-155705,21-08-17,23-08-17,NF-18385,South,Furniture,Chairs,866.4,225.264
CA-2017-149160,23-11-17,26-11-17,JM-15265,Central,Furniture,Furnishings,28.4,11.076
CA-2017-149160,23-11-17,26-11-17,JM-15265,Central,Office Supplies,Binders,287.92,138.2016
CA-2014-101476,12-09-14,13-09-14,SD-20485,East,Technology,Machines,69.99,30.0957
CA-2017-152275,01-10-17,08-10-17,KH-16630,Central,Office Supplies,Art,6.672,0.5004
US-2016-123750,15-04-16,21-04-16,RB-19795,South,Office Supplies,Binders,189.588,-145.3508
US-2016-123750,15-04-16,21-04-16,RB-19795,South,Technology,Accessories,408.744,76.6395
US-2016-123750,15-04-16,21-04-16,RB-19795,South,Technology,Accessories,291.96,54.7425
US-2016-123750,15-04-16,21-04-16,RB-19795,South,Office Supplies,Storage,4.768,-0.7748
CA-2016-127369,06-06-16,07-06-16,DB-13060,East,Office Supplies,Storage,714.3,207.147
US-2014-150574,19-12-14,25-12-14,MK-18160,South,Office Supplies,Binders,4.812,-3.6892
US-2014-150574,19-12-14,25-12-14,MK-18160,South,Technology,Accessories,247.8,-18.585
CA-2016-147375,12-06-16,14-06-16,PO-19180,Central,Technology,Machines,1007.979,43.1991
CA-2016-147375,12-06-16,14-06-16,PO-19180,Central,Office Supplies,Paper,313.488,113.6394
CA-2017-130043,15-09-17,19-09-17,BB-11545,Central,Office Supplies,Paper,31.872,11.5536
CA-2017-157252,20-01-17,23-01-17,CV-12805,East,Furniture,Chairs,207.846,2.3094
CA-2016-115756,05-09-16,07-09-16,PK-19075,Central,Furniture,Furnishings,12.22,3.666
CA-2016-115756,05-09-16,07-09-16,PK-19075,Central,Office Supplies,Storage,194.94,23.3928
CA-2016-115756,05-09-16,07-09-16,PK-19075,Central,Office Supplies,Storage,70.95,20.5755
CA-2016-115756,05-09-16,07-09-16,PK-19075,Central,Office Supplies,Paper,91.36,42.0256
CA-2016-115756,05-09-16,07-09-16,PK-19075,Central,Furniture,Chairs,242.94,29.1528
CA-2016-115756,05-09-16,07-09-16,PK-19075,Central,Office Supplies,Labels,22.05,10.584
CA-2017-154214,20-03-17,25-03-17,TB-21595,Central,Furniture,Furnishings,2.91,1.3677
CA-2016-166674,01-04-16,03-04-16,RB-19360,East,Office Supplies,Art,59.52,15.4752
CA-2016-166674,01-04-16,03-04-16,RB-19360,East,Office Supplies,Storage,161.94,9.7164
CA-2016-166674,01-04-16,03-04-16,RB-19360,East,Office Supplies,Art,263.88,71.2476
CA-2016-166674,01-04-16,03-04-16,RB-19360,East,Office Supplies,Art,30.48,7.9248
CA-2016-166674,01-04-16,03-04-16,RB-19360,East,Office Supplies,Art,9.84,2.8536
CA-2016-166674,01-04-16,03-04-16,RB-19360,East,Technology,Phones,35.12,9.1312
CA-2017-147277,20-10-17,24-10-17,EB-13705,East,Furniture,Tables,284.364,-75.8304
CA-2017-147277,20-10-17,24-10-17,EB-13705,East,Office Supplies,Storage,665.408,66.5408
CA-2016-100153,13-12-16,17-12-16,KH-16630,Central,Technology,Accessories,63.88,24.9132
US-2014-110674,12-02-14,18-02-14,SC-20095,West,Furniture,Chairs,129.568,-24.294
US-2016-157945,26-09-16,01-10-16,NF-18385,Central,Furniture,Chairs,747.558,-96.1146
US-2016-157945,26-09-16,01-10-16,NF-18385,Central,Office Supplies,Envelopes,8.928,3.348
CA-2015-109638,15-12-15,22-12-15,JH-15985,West,Office Supplies,Appliances,103.92,36.372
CA-2015-109638,15-12-15,22-12-15,JH-15985,West,Technology,Accessories,899.91,377.9622
CA-2015-109638,15-12-15,22-12-15,JH-15985,West,Office Supplies,Binders,51.312,18.6006
CA-2016-109869,22-04-16,29-04-16,TN-21040,West,Furniture,Furnishings,23.56,7.068
CA-2016-109869,22-04-16,29-04-16,TN-21040,West,Furniture,Tables,1272.63,-814.4832
CA-2016-109869,22-04-16,29-04-16,TN-21040,West,Office Supplies,Binders,28.485,-20.889
CA-2016-109869,22-04-16,29-04-16,TN-21040,West,Office Supplies,Supplies,185.376,-34.758
CA-2016-109869,22-04-16,29-04-16,TN-21040,West,Office Supplies,Appliances,78.272,5.8704
US-2015-101399,17-01-15,24-01-15,JS-15940,Central,Furniture,Furnishings,254.744,-312.0614
CA-2017-154907,31-03-17,04-04-17,DS-13180,Central,Furniture,Bookcases,205.3328,-36.2352
US-2016-100419,16-12-16,20-12-16,CC-12670,Central,Office Supplies,Binders,4.788,-7.9002
CA-2015-154144,20-12-15,24-12-15,MH-17785,East,Office Supplies,Paper,55.48,26.6304
CA-2014-144666,09-11-14,11-11-14,JP-15520,West,Office Supplies,Storage,340.92,3.4092
CA-2014-144666,09-11-14,11-11-14,JP-15520,West,Furniture,Bookcases,222.666,10.4784
CA-2014-144666,09-11-14,11-11-14,JP-15520,West,Technology,Phones,703.968,87.996
CA-2014-144666,09-11-14,11-11-14,JP-15520,West,Office Supplies,Storage,92.52,24.9804
CA-2014-144666,09-11-14,11-11-14,JP-15520,West,Office Supplies,Paper,62.65,28.819
CA-2014-144666,09-11-14,11-11-14,JP-15520,West,Office Supplies,Paper,94.85,45.528
CA-2016-103891,12-07-16,19-07-16,KH-16690,West,Technology,Phones,95.76,7.182
CA-2016-152632,27-10-16,02-11-16,JE-15475,East,Furniture,Furnishings,40.2,19.296
CA-2016-100790,26-06-16,02-07-16,JG-15805,East,Office Supplies,Art,14.7,6.615
CA-2016-100790,26-06-16,02-07-16,JG-15805,East,Office Supplies,Storage,704.25,84.51
CA-2014-134677,06-10-14,10-10-14,XP-21865,West,Technology,Accessories,9.09,1.9089
CA-2014-127691,22-07-14,27-07-14,EM-14065,East,Office Supplies,Art,5.96,1.6688
CA-2014-127691,22-07-14,27-07-14,EM-14065,East,Technology,Accessories,159.98,57.5928
CA-2017-140963,10-06-17,13-06-17,MT-18070,West,Office Supplies,Labels,29.6,14.8
CA-2017-140963,10-06-17,13-06-17,MT-18070,West,Furniture,Bookcases,514.165,-30.245
CA-2017-140963,10-06-17,13-06-17,MT-18070,West,Technology,Phones,279.96,17.4975
CA-2014-154627,29-10-14,31-10-14,SA-20830,Central,Technology,Phones,2735.952,341.994
CA-2014-133753,09-06-14,13-06-14,CW-11905,Central,Technology,Phones,7.992,0.5994
CA-2014-133753,09-06-14,13-06-14,CW-11905,Central,Technology,Accessories,63.984,10.3974
CA-2014-133753,09-06-14,13-06-14,CW-11905,Central,Office Supplies,Art,70.368,6.1572
CA-2014-113362,14-09-14,19-09-14,AJ-10960,East,Office Supplies,Storage,449.15,8.983
CA-2014-113362,14-09-14,19-09-14,AJ-10960,East,Office Supplies,Envelopes,11.07,5.0922
CA-2016-169166,09-05-16,14-05-16,SS-20590,West,Technology,Accessories,93.98,13.1572
US-2016-120929,18-03-16,21-03-16,RO-19780,South,Furniture,Tables,189.882,-94.941
CA-2015-134782,27-12-15,31-12-15,MD-17350,South,Office Supplies,Envelopes,105.42,51.6558
CA-2016-126158,25-07-16,31-07-16,SC-20095,West,Office Supplies,Binders,119.616,40.3704
CA-2016-126158,25-07-16,31-07-16,SC-20095,West,Furniture,Furnishings,255.76,81.8432
CA-2016-126158,25-07-16,31-07-16,SC-20095,West,Furniture,Chairs,241.568,18.1176
CA-2016-126158,25-07-16,31-07-16,SC-20095,West,Furniture,Furnishings,69.3,22.869
US-2016-105578,30-05-16,04-06-16,MY-17380,West,Office Supplies,Binders,22.62,-15.08
US-2016-105578,30-05-16,04-06-16,MY-17380,West,Office Supplies,Binders,14.952,-11.9616
US-2016-105578,30-05-16,04-06-16,MY-17380,West,Furniture,Chairs,801.568,50.098
US-2016-105578,30-05-16,04-06-16,MY-17380,West,Office Supplies,Binders,2.376,-1.9008
US-2016-105578,30-05-16,04-06-16,MY-17380,West,Office Supplies,Paper,32.792,11.8871
CA-2017-134978,12-11-17,15-11-17,EB-13705,East,Office Supplies,Binders,15.92,5.373
CA-2015-145352,16-03-15,22-03-15,CM-12385,South,Office Supplies,Art,2.74,0.7398
CA-2015-145352,16-03-15,22-03-15,CM-12385,South,Office Supplies,Art,8.34,2.1684
CA-2015-145352,16-03-15,22-03-15,CM-12385,South,Office Supplies,Storage,46.74,11.685
CA-2015-145352,16-03-15,22-03-15,CM-12385,South,Office Supplies,Binders,6354.95,3177.475
CA-2017-135307,26-11-17,27-11-17,LS-17245,Central,Furniture,Furnishings,126.3,40.416
CA-2017-135307,26-11-17,27-11-17,LS-17245,Central,Technology,Accessories,38.04,12.1728
CA-2016-106341,20-10-16,23-10-16,LF-17185,East,Office Supplies,Art,7.152,0.7152
CA-2017-163405,21-12-17,25-12-17,BN-11515,West,Office Supplies,Art,6.63,1.7901
CA-2017-163405,21-12-17,25-12-17,BN-11515,West,Office Supplies,Art,5.88,1.7052
CA-2017-127432,22-01-17,27-01-17,AD-10180,West,Technology,Copiers,2999.95,1379.977
CA-2017-127432,22-01-17,27-01-17,AD-10180,West,Office Supplies,Storage,51.45,13.8915
CA-2017-127432,22-01-17,27-01-17,AD-10180,West,Office Supplies,Paper,11.96,5.382
CA-2017-127432,22-01-17,27-01-17,AD-10180,West,Office Supplies,Storage,1126.02,56.301
CA-2015-157812,22-03-15,26-03-15,DB-13210,Central,Technology,Accessories,18.392,5.2877
CA-2015-157812,22-03-15,26-03-15,DB-13210,Central,Office Supplies,Storage,129.568,-25.9136
CA-2015-157812,22-03-15,26-03-15,DB-13210,Central,Office Supplies,Binders,14.112,-21.168
CA-2017-145142,23-01-17,25-01-17,MC-17605,Central,Furniture,Tables,210.98,21.098
US-2016-139486,21-05-16,23-05-16,LH-17155,West,Technology,Phones,55.176,-12.4146
US-2016-139486,21-05-16,23-05-16,LH-17155,West,Technology,Accessories,66.26,27.1666
CA-2015-158792,26-12-15,02-01-16,BD-11605,East,Office Supplies,Fasteners,22.2,10.434
CA-2017-113558,21-10-17,26-10-17,PH-18790,South,Furniture,Chairs,683.952,42.747
CA-2017-113558,21-10-17,26-10-17,PH-18790,South,Furniture,Furnishings,45.696,5.1408
US-2015-138303,03-09-15,07-09-15,MG-18145,East,Office Supplies,Storage,36.336,-7.2672
